col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96,col97,col98,col99,col100,col101,col102,col103,col104,col105,col106,col107,col108,col109,col110,col111,col112,col113,col114,col115,col116,col117,col118,col119,col120,col121,col122,col123,col124,col125,col126,col127,col128,col129,col130,col131,col132,col133,col134,col135,col136,col137,col138,col139,col140,col141,col142,col143,col144,col145,col146,SOM_id
1,8,2,2,2,2,2,3,4,4,6,4,3,0,5,3,1,6,4,9,0,5,10,6,11,5,2,2,5,1,3,0,3,3,2,2,7,11,2,2,5,3,5,2,3,6,10,6,1,3,0,5,4,7,2,2,2,2,3,3,6,3,3,4,2,6,8,3,4,6,4,12,10,6,8,4,4,9,9,11,8,13,7,11,6,6,15,13,14,15,9,6,15,8,11,7,7,10,10,2,3,9,5,6,7,9,9,6,3,12,5,9,11,5,6,5,9,4,12,16,6,4,6,4,3,8,3,4,6,4,9,8,3,4,2,5,4,1,5,5,4,6,1,3,0,2,18
3,5,26,4,2,3,4,4,5,1,3,2,4,13,8,6,14,11,8,9,8,4,8,6,10,6,4,2,4,3,2,2,7,9,3,0,3,3,5,1,7,2,6,7,6,3,11,4,2,6,1,12,6,4,2,6,2,0,2,3,1,6,5,8,11,6,9,10,10,6,11,12,17,7,9,7,5,9,11,15,9,12,12,11,5,11,15,9,12,9,8,8,13,7,9,5,7,7,11,3,6,9,7,7,5,5,7,5,4,12,2,7,10,6,5,4,4,7,13,13,6,4,8,4,5,7,5,1,5,4,9,11,2,4,4,5,5,4,4,5,2,6,3,7,3,2,18
0,2,3,0,0,0,0,0,0,1,3,0,0,1,0,1,2,0,2,2,1,0,0,1,0,0,0,2,3,0,0,0,0,1,0,0,1,0,1,0,2,0,2,1,0,1,2,1,0,4,1,2,0,0,2,0,2,0,1,0,0,3,4,7,4,5,6,2,4,5,3,12,10,4,8,3,4,8,7,8,7,12,10,11,7,4,14,9,12,7,7,5,13,4,7,5,7,5,9,2,3,8,5,6,4,6,7,4,8,9,2,6,13,7,4,5,7,6,8,13,5,4,7,4,3,8,3,1,5,4,8,8,2,4,1,4,4,1,4,3,4,6,1,4,2,0,18
0,6,1,0,3,2,4,2,4,1,7,6,4,4,15,3,3,5,4,10,2,4,9,6,11,4,2,4,6,5,6,1,0,4,2,0,3,6,0,0,3,3,2,3,10,6,9,6,3,3,2,5,6,8,1,3,0,0,2,1,2,4,4,3,5,1,8,5,4,4,3,15,10,6,8,5,4,8,6,12,7,12,7,12,5,5,15,12,13,9,9,8,17,6,9,7,8,9,13,4,6,8,5,6,7,11,9,4,3,10,5,6,9,4,6,6,5,4,8,16,9,6,8,6,4,8,4,5,6,6,9,9,6,5,3,5,5,4,5,4,3,8,2,4,2,2,18
0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,2,1,2,1,0,2,1,2,4,0,3,2,11,13,4,2,4,9,8,7,1,6,8,9,8,10,5,12,10,6,10,3,5,9,7,8,7,12,8,11,5,4,14,9,12,10,7,5,13,4,7,5,9,5,9,2,5,9,5,6,4,6,8,4,4,11,4,6,10,3,7,5,4,7,7,13,6,4,8,6,4,9,3,1,6,4,8,9,4,4,3,4,5,1,4,4,6,7,1,4,3,1,18
1,6,0,1,0,0,1,1,2,0,3,3,3,4,2,4,0,4,3,11,1,4,5,6,8,4,1,2,1,1,5,1,0,2,1,1,1,2,0,1,2,1,1,0,4,4,7,4,1,3,1,4,2,2,1,0,1,0,1,0,1,1,4,1,0,0,5,3,2,4,3,11,10,5,8,4,4,9,6,11,8,12,8,11,6,4,14,9,12,8,9,6,13,5,7,8,9,6,14,1,6,8,5,6,8,7,7,7,4,9,3,9,11,6,7,5,7,4,8,15,7,7,7,5,8,10,3,2,7,4,8,8,3,7,3,5,4,3,4,5,4,7,2,3,0,1,18
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0,1,2,1,0,1,2,1,1,2,1,3,5,4,5,1,13,15,7,3,7,7,7,7,1,6,7,9,9,11,5,12,10,6,10,3,4,9,9,8,9,12,7,12,6,4,15,9,14,9,7,5,13,4,7,5,8,5,10,1,5,9,5,7,4,7,7,4,4,12,4,6,10,5,5,5,4,7,7,14,6,6,8,9,5,8,3,1,6,4,8,8,2,4,1,4,4,1,4,5,6,6,2,4,1,1,18
1,7,11,6,8,28,11,8,8,13,9,15,40,35,46,33,9,4,4,12,18,16,26,20,21,16,18,9,10,6,6,5,7,16,9,10,13,10,12,12,12,14,16,20,13,11,7,5,5,5,8,11,13,8,11,15,17,27,12,5,12,13,14,13,11,32,22,15,21,20,16,21,13,8,12,7,13,20,26,22,11,16,21,14,11,18,22,19,16,20,20,19,21,12,17,15,13,15,18,12,12,10,7,16,10,7,11,12,11,13,17,19,19,15,16,20,18,12,27,25,17,12,8,11,8,10,14,5,10,4,12,15,6,6,4,11,11,18,8,12,9,12,13,15,32,12,19
2,12,18,16,6,34,16,5,4,11,6,16,42,33,44,36,10,9,5,29,24,12,21,20,17,13,13,4,9,8,3,10,4,11,5,3,7,5,7,7,10,10,15,17,11,14,9,3,4,8,4,5,13,7,6,13,20,20,8,9,9,10,7,14,13,29,18,8,19,22,6,17,13,6,12,4,10,30,24,15,6,9,8,15,13,14,14,10,10,16,18,15,14,10,13,8,16,7,5,11,9,6,3,5,9,10,7,8,8,3,17,16,13,8,13,24,26,11,22,20,12,10,7,10,5,3,10,0,5,0,5,6,1,7,6,12,14,11,7,6,5,5,9,9,29,12,19
11,16,36,12,4,13,15,11,6,13,20,16,47,39,42,39,13,7,19,22,23,8,12,17,13,10,9,14,15,8,13,10,9,10,9,9,18,8,10,8,9,14,14,24,21,13,18,7,9,10,9,14,9,16,9,17,13,18,12,10,14,13,13,13,23,16,18,15,23,12,23,21,13,7,18,4,7,15,14,24,18,21,18,13,15,19,20,18,14,18,13,14,17,15,12,11,9,14,14,8,8,16,12,16,10,18,14,10,7,14,10,9,16,14,13,11,12,22,18,15,9,6,9,6,6,14,3,3,8,6,13,16,5,6,5,7,7,9,5,7,12,11,6,10,12,7,19
3,11,13,4,8,15,7,2,7,13,18,46,52,52,51,39,11,16,14,22,19,23,38,23,6,18,13,14,16,13,6,12,4,18,7,7,26,11,8,12,3,7,13,15,10,9,12,5,3,8,3,7,9,8,5,9,9,20,21,16,14,15,18,15,28,22,14,10,21,24,17,11,15,13,22,5,4,7,9,20,11,9,11,7,13,6,7,9,13,19,10,16,9,11,11,8,9,8,4,9,9,5,3,8,6,14,4,8,7,4,17,8,12,9,21,26,19,15,21,21,9,10,2,0,3,14,14,7,20,6,8,13,6,8,8,6,6,11,7,6,8,16,4,2,6,5,19
4,4,3,8,3,5,3,0,12,20,5,18,52,37,42,32,5,9,6,8,25,10,13,11,9,70,26,17,17,14,18,11,8,12,6,11,11,11,10,16,14,7,15,11,5,11,18,11,8,9,15,31,49,38,20,38,30,15,8,5,12,30,33,15,17,15,13,14,18,10,7,12,10,10,4,12,9,4,15,18,7,12,10,5,11,9,8,10,6,3,7,21,7,14,10,8,4,5,11,11,4,11,8,15,19,8,6,11,8,2,7,4,9,4,5,10,14,23,34,26,7,7,7,3,13,6,10,4,10,6,6,15,9,12,10,8,3,10,6,7,3,4,5,11,7,2,20
4,6,6,7,2,5,6,2,6,7,2,14,39,19,14,6,7,22,6,8,26,5,10,12,10,60,32,17,18,19,31,10,11,22,9,18,24,16,7,14,12,10,14,14,3,15,16,7,7,10,13,22,26,13,12,12,9,4,2,5,9,15,17,11,11,17,18,10,4,11,9,8,7,7,6,11,7,6,12,12,10,6,6,8,14,8,5,5,6,3,10,27,10,10,11,7,7,3,8,8,4,2,5,10,11,4,8,8,3,3,6,5,5,3,3,5,10,20,26,17,6,6,4,4,11,3,2,5,4,6,7,10,9,10,7,7,4,4,9,16,4,8,5,8,2,4,20
1,14,3,4,7,6,10,10,6,12,14,8,14,11,17,18,18,19,10,16,17,8,11,14,13,12,14,8,11,9,15,12,7,16,10,12,16,15,13,5,16,10,13,13,4,12,16,7,10,24,35,25,30,17,9,14,10,6,4,7,11,5,3,11,8,5,8,10,8,4,6,8,7,19,9,2,7,8,6,6,12,5,14,3,6,6,5,5,3,4,7,7,5,6,7,2,3,3,4,4,2,1,6,12,21,5,1,2,4,4,7,6,11,2,1,5,5,2,13,8,4,0,5,5,2,3,3,8,6,2,5,7,11,5,6,2,2,6,4,11,4,1,5,2,3,4,21
3,9,4,6,4,7,8,11,23,13,6,5,11,9,15,9,31,29,8,11,40,26,13,16,5,16,20,9,7,7,9,7,2,10,5,5,7,8,4,3,7,12,14,12,5,12,7,6,7,11,9,5,10,7,5,7,2,1,0,7,15,18,13,20,18,24,18,18,9,10,7,5,6,10,6,6,5,10,6,7,2,3,11,8,7,2,3,0,3,2,6,12,3,2,5,9,2,8,2,5,1,6,1,2,13,9,7,2,10,0,8,62,52,12,11,4,2,9,4,6,5,4,4,4,5,3,3,6,0,9,4,3,3,2,4,1,1,8,15,3,6,5,2,3,1,3,21
2,10,7,6,8,6,11,14,10,9,11,4,7,7,10,10,11,18,12,13,11,11,6,8,15,8,11,8,6,9,14,9,6,16,8,8,8,7,13,2,15,13,13,14,6,14,12,7,9,38,34,15,21,20,10,14,11,7,4,4,8,9,1,6,3,9,6,12,6,2,6,3,12,13,8,2,6,6,5,7,11,4,11,2,8,6,6,1,6,3,6,9,4,4,4,1,6,6,2,1,2,9,5,4,13,3,5,8,6,4,5,12,10,7,0,4,2,2,9,4,3,1,3,5,4,2,1,6,4,3,3,6,5,5,6,2,2,4,5,3,5,2,1,1,1,4,21
2,12,6,8,8,3,4,6,7,8,20,11,10,12,11,4,12,25,15,8,10,11,10,7,26,13,9,6,10,12,14,9,13,12,27,7,4,11,8,13,7,6,13,12,8,15,5,8,13,9,11,5,12,13,6,11,5,14,6,6,13,11,12,19,33,23,12,14,8,4,6,28,9,8,3,5,3,10,9,10,11,6,8,15,10,1,6,7,6,2,9,11,10,11,14,9,14,6,5,6,13,7,10,8,3,6,12,5,8,11,7,7,15,8,12,3,18,9,9,16,5,16,8,7,7,5,11,7,7,7,4,5,5,7,2,5,2,7,5,6,9,8,12,15,11,9,22
1,9,5,10,10,7,2,3,5,0,10,12,4,7,7,8,19,23,8,12,5,15,9,6,20,7,6,7,12,9,14,7,12,12,23,12,7,6,12,11,7,7,11,9,8,11,9,5,10,16,14,10,8,9,9,11,0,12,7,3,14,12,14,16,33,23,14,18,11,9,12,12,6,5,7,8,13,9,9,8,8,9,3,17,9,3,3,5,0,2,9,9,7,13,12,11,15,2,8,3,11,7,7,9,8,7,9,7,8,10,11,10,12,8,11,5,15,3,6,14,4,12,6,9,9,8,7,4,9,9,2,6,5,6,2,2,4,6,5,6,6,5,12,15,7,8,22
4,18,5,8,14,6,8,3,14,11,17,15,15,12,8,8,10,11,10,12,9,14,9,13,25,13,8,13,22,15,13,6,9,12,17,5,7,18,15,15,18,10,23,20,20,21,13,7,8,8,14,15,12,16,14,11,6,15,11,7,12,6,13,15,19,12,17,17,17,13,18,27,12,8,6,8,7,12,13,9,5,4,7,15,13,2,6,6,8,2,10,9,14,15,15,18,12,3,18,5,20,10,12,11,15,10,19,14,9,13,17,14,10,10,8,8,14,14,6,10,10,16,11,11,12,10,6,8,7,5,9,4,7,6,6,12,6,11,2,10,6,10,9,11,4,4,22
2,8,3,6,10,4,8,8,5,7,4,5,5,6,12,10,13,18,9,6,3,6,8,7,16,11,10,6,7,4,10,9,10,7,4,8,7,9,2,4,6,9,6,7,3,5,11,6,8,10,10,7,16,9,4,9,4,6,4,2,7,7,2,5,6,4,4,7,4,7,4,4,6,8,6,4,3,8,1,4,5,4,4,6,6,3,2,2,2,2,1,4,6,2,2,1,5,2,5,4,1,9,4,5,7,2,3,2,2,3,5,14,11,4,4,4,2,2,6,5,4,1,2,3,6,2,2,7,2,2,5,16,19,5,5,3,2,5,2,3,0,2,4,1,0,4,23
0,3,2,4,6,0,5,2,1,4,7,3,4,4,7,7,15,9,8,12,1,3,10,8,12,9,7,2,9,4,9,3,7,7,5,4,7,8,2,3,8,9,7,2,1,8,11,5,9,9,8,8,16,9,4,5,4,6,5,2,5,4,1,4,5,4,4,4,10,4,4,2,5,2,6,3,2,7,4,3,7,2,8,3,8,9,4,5,3,1,4,4,6,3,5,2,5,2,2,2,2,6,1,5,6,4,4,1,2,4,5,10,6,1,2,2,5,3,5,3,3,2,1,4,3,2,2,6,6,3,5,18,19,4,6,4,2,5,5,2,5,2,5,2,1,2,23
1,8,2,2,6,3,8,5,3,10,11,7,5,4,12,11,15,15,9,13,10,6,5,11,10,3,14,6,8,8,15,8,7,11,10,9,13,10,8,3,11,7,12,8,3,8,13,1,6,14,19,20,19,15,7,11,8,6,3,5,8,1,3,7,6,1,7,6,7,4,3,4,3,8,5,1,4,3,5,5,11,2,10,3,5,6,5,5,3,1,4,5,3,5,3,1,2,2,4,3,1,1,5,6,8,5,1,2,4,4,6,4,8,0,0,5,4,1,13,6,3,0,2,5,2,2,3,8,3,2,5,5,10,4,4,2,1,6,3,8,3,1,5,1,2,2,23
2,3,2,1,1,3,0,1,0,2,5,10,6,6,9,6,1,7,1,1,2,1,3,1,2,6,2,2,1,0,0,2,2,1,0,1,1,2,5,3,2,1,2,7,0,2,3,0,5,5,8,12,37,10,11,8,9,35,4,5,4,9,7,1,5,6,5,9,6,8,3,0,2,7,2,1,1,3,2,2,0,3,2,1,4,4,4,2,2,3,2,4,1,1,1,1,3,1,2,2,1,1,1,6,15,10,8,6,2,2,5,28,19,0,5,0,3,4,1,3,7,2,1,1,2,3,0,1,2,0,2,1,3,1,2,0,1,4,12,10,7,4,4,4,0,1,24
2,8,7,7,9,3,9,11,19,9,17,17,23,8,15,16,22,25,12,29,38,33,30,11,16,17,16,10,9,4,19,14,6,13,8,10,19,18,10,9,19,15,19,14,15,23,21,16,19,29,21,18,24,20,9,12,7,13,5,11,22,32,20,32,31,37,28,28,14,19,13,10,10,8,11,2,8,8,3,10,10,4,9,11,11,10,5,11,6,7,5,11,5,7,5,11,6,13,7,7,5,8,4,6,10,19,11,11,14,3,15,50,53,13,11,11,9,8,13,8,5,7,3,5,10,4,5,6,5,8,2,3,3,5,5,4,4,7,18,11,7,7,3,8,2,3,25
3,7,6,9,8,4,10,8,18,9,18,7,13,11,21,13,24,27,11,34,47,32,38,21,16,14,23,14,7,5,18,8,5,10,4,4,14,18,11,7,11,18,14,16,8,21,26,23,25,33,21,25,32,23,16,26,31,37,8,12,24,32,16,20,32,29,19,21,15,20,12,8,9,9,9,4,2,5,3,6,7,4,6,11,5,4,5,4,5,7,8,17,5,8,4,7,10,11,4,7,7,12,7,8,9,23,16,8,13,3,12,72,74,13,14,13,12,20,10,16,10,8,5,13,12,5,6,2,4,8,4,6,4,3,9,4,4,7,18,10,10,13,6,12,1,5,25
1,10,6,5,10,3,5,7,13,8,14,11,16,8,15,17,29,31,14,22,30,25,38,17,25,21,24,10,12,7,17,12,10,13,10,12,12,14,10,4,9,17,20,20,9,30,35,32,38,42,35,25,22,21,23,27,25,25,11,11,23,37,19,32,35,44,24,35,30,27,14,10,12,9,6,4,5,9,8,11,7,6,11,15,12,10,7,12,4,4,7,14,5,7,8,7,7,10,7,8,9,13,6,11,9,22,15,10,13,6,7,32,29,8,12,13,7,11,13,14,3,6,7,9,9,6,3,5,5,7,6,6,5,5,4,8,3,9,8,9,7,11,4,7,3,8,25
5,21,12,9,7,10,14,23,6,20,20,26,49,32,49,37,13,15,17,21,26,15,30,17,14,16,13,13,12,14,23,8,10,17,10,7,16,18,16,12,21,16,19,20,11,23,20,13,21,45,42,26,42,35,21,36,36,27,9,14,24,30,10,15,13,26,21,33,23,19,11,9,13,26,20,3,8,15,9,10,8,3,15,10,11,8,4,11,3,7,10,12,10,7,8,11,10,9,5,6,4,10,8,14,21,17,4,13,7,4,11,58,39,5,6,9,4,15,14,7,6,7,6,19,13,7,5,9,6,6,5,13,17,5,7,6,5,8,15,14,7,8,6,8,5,4,25
4,7,19,7,5,3,4,7,26,13,17,16,10,16,10,22,21,20,20,23,4,18,9,10,19,7,9,11,10,15,14,10,5,12,10,17,7,6,6,10,12,6,20,13,9,24,34,21,26,36,23,27,23,19,24,22,32,19,14,12,13,12,18,14,11,15,15,21,24,26,12,20,16,9,12,8,12,11,12,14,12,14,9,14,8,8,19,15,17,11,11,9,17,13,15,9,12,10,28,3,11,15,12,11,8,11,15,13,7,15,12,18,17,15,12,10,10,14,12,33,17,12,12,7,11,11,9,8,15,13,12,15,6,12,7,6,7,8,5,8,10,10,7,4,4,4,26
5,8,29,9,9,3,7,7,14,18,10,9,12,11,16,19,22,30,34,18,9,18,8,18,16,10,13,7,5,13,12,17,4,12,3,15,11,10,4,15,7,6,28,18,19,25,40,25,38,35,24,36,29,29,26,32,35,25,16,15,20,18,22,16,19,14,16,17,21,30,13,9,11,12,8,10,10,7,11,11,6,7,13,11,8,8,4,19,9,13,8,8,9,14,14,13,18,13,19,13,16,16,8,16,14,14,15,14,12,17,15,15,23,20,17,19,14,12,14,26,13,19,13,18,14,9,8,7,14,4,9,14,13,11,10,8,6,8,4,14,13,4,6,13,14,14,26
5,17,25,10,7,5,3,9,17,16,5,16,14,13,9,17,16,11,17,17,3,16,6,19,10,10,16,12,10,15,9,18,8,8,9,10,9,4,2,18,2,5,17,21,12,13,23,9,15,19,15,28,23,24,24,28,30,20,14,11,11,12,15,11,8,11,13,16,12,26,12,17,18,9,14,8,9,10,15,21,16,13,10,15,9,14,17,18,19,17,16,11,17,15,16,13,14,14,27,5,13,13,12,12,10,13,16,13,9,21,20,22,17,16,11,14,19,17,11,29,13,9,13,21,16,12,4,6,16,13,16,20,9,12,11,10,7,11,6,6,20,8,3,10,9,11,26
3,13,5,9,16,8,9,7,18,11,16,13,11,14,9,13,25,26,11,7,12,13,13,12,22,13,8,8,21,13,12,11,8,13,13,12,9,15,18,11,17,9,18,20,18,23,19,8,14,20,14,19,16,18,18,20,6,14,22,14,14,17,12,12,15,11,19,15,17,10,17,17,13,10,6,13,12,9,9,8,8,6,14,12,14,4,6,16,12,3,5,5,18,21,21,22,18,16,27,13,27,17,15,23,23,15,25,32,24,26,21,25,21,17,20,17,20,16,12,19,12,19,18,15,14,11,13,9,11,12,18,19,20,12,18,15,11,14,7,14,10,13,18,16,14,11,26
6,10,12,8,6,8,12,5,3,5,6,7,7,9,8,12,4,5,6,7,8,5,3,7,10,4,3,0,3,3,2,5,2,2,1,0,5,4,6,6,3,7,3,9,8,4,9,5,2,5,4,13,16,7,9,9,11,23,12,6,5,13,12,11,9,13,14,7,13,16,6,11,11,6,10,5,7,11,12,10,10,15,14,13,12,9,17,14,14,10,10,11,16,4,10,7,11,15,11,9,14,11,12,17,9,11,11,13,12,11,7,10,17,11,11,13,16,13,18,15,12,7,7,9,3,8,6,2,6,4,8,8,5,6,6,8,10,3,6,8,7,8,4,9,10,10,27
0,7,10,6,2,7,9,4,7,5,10,14,14,6,20,9,20,18,16,14,19,16,14,6,11,5,8,10,14,8,16,10,12,13,8,8,12,18,25,6,15,10,8,6,4,9,8,16,16,21,15,17,34,19,12,10,6,18,2,11,14,2,15,18,23,26,11,14,9,13,9,10,3,7,9,1,2,4,7,8,9,4,7,11,8,9,8,5,8,4,5,12,11,8,14,9,4,10,7,8,13,4,10,5,12,7,5,11,5,7,6,9,8,10,9,6,11,13,23,12,6,9,6,8,6,6,3,3,9,4,4,4,4,4,3,7,3,3,6,3,7,12,11,9,3,5,27
0,0,2,6,8,6,2,1,5,5,6,15,11,8,18,10,10,11,8,6,19,12,12,8,10,3,10,8,3,4,13,5,8,5,4,10,10,16,14,4,13,7,3,9,3,5,6,8,5,21,17,21,32,15,9,7,3,15,2,9,9,2,6,12,19,22,11,8,3,12,10,12,5,2,7,1,3,2,7,4,4,5,9,9,5,5,4,3,2,5,2,11,15,14,17,10,9,8,8,9,8,11,17,8,9,10,7,8,10,16,4,10,6,11,7,9,12,16,23,16,12,9,13,10,8,10,5,3,9,5,11,11,6,7,6,8,6,7,7,9,4,16,5,8,7,6,27
0,0,5,10,7,10,5,1,4,2,3,11,5,12,8,4,10,14,14,11,21,14,10,8,13,6,6,8,7,6,13,4,13,9,4,6,9,12,8,3,6,9,3,5,2,7,7,6,11,23,17,20,18,12,8,7,9,7,10,4,9,1,14,18,23,20,12,15,7,14,8,12,4,7,8,6,7,2,7,6,8,6,5,14,7,8,5,7,1,6,4,12,19,10,15,11,9,6,9,12,13,11,15,9,12,10,10,12,7,13,10,18,10,10,10,8,14,16,29,15,11,7,13,7,7,10,4,2,7,8,12,11,3,6,3,9,5,2,6,5,4,13,9,6,2,3,27
0,1,4,4,8,6,4,2,4,4,5,7,3,4,10,5,9,6,9,6,9,6,4,6,15,5,5,7,10,5,13,5,6,7,7,7,3,11,9,5,5,8,2,4,5,7,8,13,18,34,15,21,19,18,9,14,12,11,13,5,7,5,9,6,4,6,10,5,5,7,8,6,3,8,3,7,11,11,8,7,5,7,5,11,14,5,2,8,5,5,6,11,11,3,8,7,8,11,14,8,11,8,9,10,12,11,3,5,6,4,13,11,9,16,8,7,4,9,20,12,6,7,9,9,7,2,7,3,11,6,9,4,10,6,6,3,7,5,3,1,8,4,8,7,9,7,27
1,4,7,5,8,4,13,2,2,6,7,13,9,8,13,5,7,10,11,9,14,7,8,11,15,9,7,4,18,8,12,12,7,7,8,5,10,8,11,5,5,13,3,8,9,5,14,7,15,21,17,17,29,16,11,14,5,10,7,10,7,5,8,10,6,7,9,9,8,8,6,7,8,4,10,3,2,5,8,4,11,3,3,6,5,8,6,6,6,5,7,11,18,11,18,10,8,4,14,6,10,11,13,11,10,16,7,10,4,10,10,14,11,9,5,10,9,11,16,15,10,7,15,10,6,9,6,1,8,5,6,10,6,9,3,7,5,3,6,4,8,7,9,8,3,5,27
1,12,9,6,7,0,6,1,2,1,10,7,4,16,23,5,2,14,14,13,16,11,12,1,5,2,4,9,9,2,9,4,7,4,2,3,3,9,5,5,7,3,3,7,9,2,12,1,4,18,8,13,22,20,5,16,9,11,2,6,8,25,14,17,8,5,14,10,3,11,9,5,3,2,2,0,2,1,10,5,4,1,1,2,5,2,0,4,8,16,17,6,8,3,7,0,1,0,1,2,2,1,1,3,9,2,2,3,2,5,3,12,16,12,11,6,8,7,5,7,7,8,5,7,9,8,4,2,7,3,5,7,5,3,4,5,2,9,3,11,7,6,4,5,2,2,28
0,12,8,2,2,3,6,2,0,1,8,3,4,18,12,4,1,11,12,5,9,6,9,0,3,1,4,7,3,0,5,3,7,2,3,4,4,10,5,1,6,5,1,7,9,2,18,7,16,19,10,19,18,20,18,26,25,24,4,8,10,26,16,13,9,10,11,11,13,14,12,8,3,3,1,1,2,0,6,2,6,2,1,4,1,3,2,8,7,10,15,7,14,6,7,4,7,3,6,4,8,7,6,8,9,8,6,5,6,11,2,14,19,11,13,7,9,8,10,18,11,8,14,10,10,12,6,3,7,6,8,12,8,5,10,10,6,6,9,18,6,15,1,6,7,8,28
1,11,5,1,1,2,4,0,3,0,5,2,3,4,5,2,0,8,11,8,13,11,10,2,4,0,4,7,7,3,3,3,4,3,5,2,2,7,9,5,8,6,3,6,5,1,15,10,15,20,9,24,18,22,17,27,26,20,4,8,13,27,20,15,8,15,12,10,13,18,9,3,3,3,2,1,1,2,7,6,3,1,1,2,1,4,0,5,7,9,8,8,9,6,7,5,6,2,8,4,8,8,8,8,8,7,8,8,3,11,2,14,15,10,9,4,9,11,6,10,9,7,10,9,8,11,6,1,8,5,9,10,7,7,7,6,6,6,13,19,8,10,4,3,1,5,28
0,11,10,4,5,2,3,3,3,3,12,24,12,15,11,5,0,10,9,5,8,8,6,4,4,0,4,1,6,1,8,2,3,2,7,4,11,6,10,4,7,8,4,8,5,7,23,13,17,25,10,22,40,38,21,31,27,29,9,7,13,17,10,17,6,11,15,12,12,16,5,4,6,7,3,2,3,3,8,9,6,5,2,7,9,5,1,5,7,6,2,8,6,5,6,4,7,3,13,5,8,7,5,10,15,8,9,10,10,9,7,14,4,11,11,5,10,14,4,11,10,8,5,7,8,10,1,3,8,2,10,9,11,5,7,4,3,10,5,5,11,7,6,6,5,4,28
1,13,10,8,1,3,3,2,1,8,12,14,13,11,8,5,3,14,10,5,11,5,5,2,3,1,3,5,10,3,5,2,4,4,5,3,7,7,9,4,9,11,6,5,8,5,16,2,5,21,12,20,26,25,19,30,23,24,4,10,14,23,16,10,10,14,12,13,11,18,8,5,4,5,4,3,3,2,9,10,5,2,1,1,4,3,1,4,8,14,12,8,12,8,12,8,6,3,11,5,7,8,9,9,8,10,8,12,7,17,3,20,21,16,13,8,19,14,8,13,13,6,11,8,13,12,7,4,10,4,11,12,4,8,4,8,5,7,10,9,9,8,2,7,5,7,28
0,3,1,1,1,0,1,0,2,6,1,0,0,0,3,0,1,3,1,0,11,0,3,0,1,3,3,3,0,0,0,6,0,1,5,3,6,1,9,1,1,5,4,7,0,2,12,12,13,19,15,21,17,22,16,29,24,20,3,6,8,8,11,10,17,21,15,12,13,18,5,6,6,3,3,0,2,0,2,0,1,1,0,4,3,1,0,3,0,2,1,5,2,1,0,3,5,4,2,2,3,2,2,3,2,3,1,0,0,2,0,3,1,0,1,1,4,2,2,7,3,2,4,1,4,7,2,0,2,2,5,7,5,4,3,4,4,3,6,6,4,9,2,4,5,5,29
1,1,1,0,1,0,0,0,3,3,0,1,0,0,2,0,0,1,2,1,6,0,2,0,1,4,3,3,0,0,1,2,0,0,3,1,0,0,4,1,2,5,7,8,3,12,18,18,19,20,14,21,15,22,17,33,23,20,6,8,11,31,44,17,23,29,27,23,22,22,5,5,5,3,4,2,5,0,3,6,2,3,0,5,1,6,1,4,1,3,2,8,4,2,4,1,3,6,1,2,6,3,2,3,2,3,3,0,1,1,1,5,0,1,1,3,5,3,4,7,4,5,2,1,3,7,2,2,2,2,5,8,2,4,1,5,4,6,5,4,1,5,3,1,2,0,29
2,2,2,0,1,4,2,0,2,5,0,4,3,2,6,0,0,2,2,0,10,1,3,2,0,2,1,1,1,0,0,4,0,1,0,0,3,3,0,2,2,6,3,5,1,4,2,2,3,14,12,19,14,23,16,29,23,15,4,6,10,13,15,10,9,16,12,11,14,16,3,4,6,3,2,0,3,0,2,3,0,1,0,3,0,6,1,1,0,2,0,3,2,3,0,1,3,3,0,1,1,3,2,1,6,3,2,0,0,1,0,2,1,0,1,3,4,3,5,8,3,3,4,1,4,7,2,0,2,2,5,8,3,4,0,3,4,3,4,2,3,5,2,3,3,4,29
0,2,2,0,0,1,2,1,0,3,2,0,2,1,8,4,0,3,6,4,10,7,5,3,0,0,0,2,1,1,2,1,2,3,2,0,0,6,0,0,0,4,2,1,0,1,7,7,13,16,11,17,14,11,14,19,20,15,3,3,7,11,11,8,1,9,7,8,9,12,4,3,3,3,1,0,0,0,2,2,1,1,1,0,0,1,0,1,4,3,2,4,8,2,7,4,4,1,4,2,6,8,6,6,5,5,5,4,3,10,1,10,16,8,4,4,7,4,6,10,6,3,8,6,8,10,4,3,5,3,6,8,7,5,4,5,4,5,8,8,6,14,1,6,6,2,29
